stars,review_id
1,SQhhUWnCN2L691qK5fYb-g
4,7lkcB9MiFmjSfudQ46YgYg
5,C3KLh2kRKv6igfK1wcq-Jg
5,uSj5jsUjI0gFXxfPNgCWbQ
3,I6mZqV94BOuEbgEiiWt3-Q
5,mwUIRKJNt8yLXKyoNn9Ffg
1,R9Xc88P6D2RC8BII3h2IIg
4,xOoaSm3Kpv4XPyxv7QX5kQ
1,NZuk03rkd7PwTk2QJ0q_FQ
5,URKEdhR6hr6iqu4pGhCIvQ
1,y1qRSXr3R1i8RNKZ-IKtIw
3,xJ9sSCd1YDjo6IXeeujAbQ
3,OWdCxJhEfDHaqiP8FZdYMQ
4,mOgfNA6czKloHDJoy5pATg
1,4-MgQt__EvwE0yVqt3QwLQ
1,aIX3jkAGR1hSdEiNWzkO1w
3,r4EDOGb0mwn-T0Fh09_Gzg
4,S9afqw1HfKWBSA0LSHn49g
5,-w3-1fi-dyqdcVLvvg8epA
1,WmAZtvcIcSo7tvy2s-0cNQ
5,2pOgnqcg7cDOppcaLCac4g
2,2jrOcyWcv9C93zBXWvga_w
3,8NDLxP5Veh4dcSVUYYbnKA
1,fGAUdj3K3hR1IwV1WINbRA
5,JndIBwNZX2rajI17eZBxog
1,PUheGxIO3TPHcC0c4B80-A
2,owb9MS1J9IAIPizF-Tj95g
2,eM8_O-p7Pm-_cuY8F5p-0g
5,XZ8ihWmsi9-jobckDprUxw
4,8sqj0OtX9UZXZ3gMLBEnfg
3,s7u9BU5bujmLBUF6hCfDYQ
3,VdfWzEGozvz3Gc-psD7iwQ
4,W8Pvop7iCDX8AKdT55_5pw
1,zCpP_hve6rfPw61hPY_p7g
3,QZgl-h8aaHpkZihrQNFFCw
1,JfNV_U4jLH9Ib-bJkVK_DQ
1,L9MVTcXYJAu9U1rmqakhtw
4,VVf6kPgvvXTSsEp5_S1VOQ
1,RvpgMv-U88TZYgIbafPQkw
2,xpRS0Ud2Iiw1H4zdSC5jpg
1,ufuvPAgD6S6wqsEvzB3Wcw
4,MsPD3V3ouphahmn1cc9Ugw
2,IXXcVWum3icBOlxipmFljw
4,m9uqIQpvw8bOaUtH5X0rig
4,zkmJ-O0X-GSGqdU9at4pUw
2,Mzyx_JCy2L57-7yIb1MhBA
3,suy-v-Ovk6Bid6GxBTlvlw
1,mQRF5HDCTqvNMIwRKkpPxw
2,rG7guYxdnSpQNRfaLUz0VA
1,CRlOHWp3GcpBgQGu5eprkA
5,cHO-sya_o50gpElHU5bAWg
3,LgzHRtqBwOygWDqOE4TpPg
3,231JPi5ZHSSQEvtsm5L_kg
5,d3uQufzbIF6pUuHVRt8rAg
4,eEl0V93uV6G1EJWpVL0YNQ
4,ydBbqSu89uFIVqjGUEVq1A
1,AMfv4mbs2lIAPkIxCQkmRw
1,XxRXUNEIAG0qjtXXoSK2Fg
1,gDAvhBFGOZkVmqxPGA1v8Q
2,qj5CDTWoPGw5V-QormbhuQ
5,uys3yUHHVPUH7yKeqlgolA
3,OvoCZAtsH_Up3R2Z7su-sg
5,-KuOQd6zGqmJ2_MN7XG6YA
5,rIOxrd3sBOb6aySxPbAR4Q
2,dQvjYOxN47L4Ypi1OMNmdw
4,taMpkx2YOSLpfKQHoKaI8w
4,_EcFfNTxiqiZ7VihbLRe_Q
4,FrQw1Zg0inH2HXpogSGtrw
1,Sx85Ixg2Fc55zx4ONNCSAQ
2,hoc8L1yYTyB5NkS5Xf15yA
2,Hp9TFlSaXYYh_Z8So1cifQ
1,JfcMcQBhsk5Js4BZosl7IA
1,BDc4v0BJV3YJz2jVGSJPlg
1,-p7bvE5yFoHS0rmDvn0Zfw
3,F_NB_XCV2W2Ufeh7UdGU8w
4,j10rhrOdfpDpcYnSR_Cvmg
2,3eq1BKnhYO0lgK65ZgxhJA
4,c2wNDMY0d8mNBOTOE-o9Ng
5,uYbI8jwtj9RkGtKzhy9h2Q
5,iBelnmESdhAwV3rL8Bd-Lg
4,IDXwXS_BtT8Jv5dtM7ZyQg
2,992iYuEhIxSgt3zsdAvjpQ
1,RTiTAnPzqU1alPLFB_wFMg
4,DK27znfhhq87qKnbqFKroQ
5,rMijg4dztu4AIWPsVMwyzw
5,06IuyKQjbtfHzp2iz3mDIw
3,yW2M8nunP4TqOSt6KUfPTw
3,xbtQVf8Mzl-545j2v3UtcQ
5,bhq3lT0VPd-sZHlTQOYtLA
2,RPLOBoCsOkPMp89bq-EynQ
4,tZLhfKCqUU063U9W-cQp-g
4,jL4sLCerGwmxC2yZ8YHj3w
3,GbXdRfpxvAb0eun6GMA_Ow
3,VH2Piitf99QNXZge6yhVRg
3,K8xSTfIr4KUtrQTxcgrAdw
4,ZUxKZEixh-7VhgZsjaDyUA
4,3WeXlgZpWQ5WcWZl5X61dw
1,Y-_jFfy-p_A25UVgQI5Tdw
4,tKcmLu6berfvNpxmSag8rg
5,016eDwbRGGLn7b-tvn-xuA
1,QvuQi_zF-03pM84SUPaf2w
5,ISEmEeQ9PyATqYi0C5rSUw
3,7FL8AlSrkd8wcfaVa_TdfQ
1,4iTYM_R4ve0rcukjHKOdQQ
1,Np-8LskFSrGtJihHeND2wA
3,CrtDPLJliYLM8eN3-LU7gQ
3,rD8st25o-7w6_hpm5t8tMA
1,MgqX8QJGeguSuPNdlDHGeQ
5,Ty37UQWslOC54q8Wo3xzzg
1,rkKwAxXCjc5A0p283_1vXQ
3,KGB8cV6qEEGTBvAKJZTDXg
4,EXnlovcvuGvfXaXQjotAeA
1,eRFt5mz8oog99vRJfdMbYQ
1,AwSuO_mxiLJbQKANDvmtDg
2,QGhWmB_i44aMwVpgOXCdAA
4,_b6eQaR698YaqdkEkDqB8g
2,_fZgzsLiQu9jLdaeO48IPw
1,37zFIWldDavyH4wQ422cdw
5,CkRAAj5mSGSL8Zx9muynPA
4,EkWkyvj5BUYb36OcOQSmpw
1,zQOn2CcfeeF1kJRCZiO4hg
4,fdPaQMp4J316GQY_x72LJA
1,wa3tvses0zMcpLH6IREmCA
4,x4w6ra4ax5KVZMvwQW-Z2w
1,3OunPeAI8icn3Vz-WsXpsw
3,1yMbfEQ7HL7Eq8zZP1lHxw
3,rd8c5JZxrWz946mv4uXXuw
3,_TyopzYQqEvPxiptjb30qA
1,hyo0qUOpXQdfvJE4b4IJ7Q
4,6A2a2FMNedzKiHTcH17gfQ
5,ablpB4xPA4mYYzMwu3T3tw
3,uaodYVyWMleI69R6mpEBng
5,r_KG5voe5o257qH_mMbICA
4,dRCZ6a8cPYGRsv4IisZXcQ
5,7kO4mBPOK30071Jk2uZgkw
3,7NQxVRHBThHiGyZPxz9Z4g
1,bcwT5bNhodSqrXp91hCwbQ
4,6WyFAEXxUSRU3fy6V4IpgQ
4,KXfWoMeoftx3kuBOu6jcOw
2,MIqbB4lLtgcls6P238vZPw
5,K9CUOO-BpuCVKQyCDULPwg
3,r6V7wvXTN9W-c91DkXArvw
5,HghjskzBgZ3McnaFrMNxRg
4,U49aBfDJNosvrV94opD4GA
1,NSdAL0svuZQvWIcLCxblCg
1,gehy6XOxFuJtwX1cMID4pw
4,qlzIfCWgttnbWlM6AoKdPg
4,GAMUR2q3Q0QaLLRc2f7mtA
4,nwnlKZN2MWhyL3aKUqY7ig
3,Jb-qUSRtBAbMJNCRG_RABw
5,edNxkkj1bb-wKwwPixUrFQ
1,UJo75nHNl8GMWiXYr4WQUQ
4,_IXRH17BXq_ZTNvnYjoCPQ
1,S_vevAxTrk3WrsWiqr4zQA
5,eyjUHa-_vk8p9u1_KAxJzQ
2,FDnjIpNHHaClyOilwKbP3g
2,dhy2TiP9TOtNKjRaKQYkfQ
3,HYmss4BRV4Bg7221LvkzdQ
4,oxLXnNuXXu0jXb13Egc60w
5,gw8eQ3eDQLFnR8eGlcW_Ag
3,ugJDuygch_hfgKPoSL0z6w
3,qG28UPxZkK7j3eFQCzWNXw
3,G7ZrwJ0AHn3X0tiGDDCq5g
1,RhKePCg4lIbMEvRUylcfGg
5,wdZgXe_1Kdq0YBMEj6xZhw
4,hkUtfKzvQHfPVnxuJYaemw
4,00dP2kKs-pTJIR3EJgGB2w
1,YFyjimLkeLCxlBn7YlzEEw
4,egU3cESy6dv4PlDZZXY3PA
3,C51ByoHgaqtKmMyK5DhRqA
1,KnSHa0gwlxKPw7-IkV16gw
4,THVSynG54YEUEidhhiuDQg
5,Vc3xitNY3eWptTn5lD8jJQ
1,PlDsmcxmfOwK8KPk3-4gcg
4,Bl0n_q3M8AZhFwGKrQbLGA
5,lfFvyb8IUKtfKu8syx_4oA
1,t-ikZEE2VZodjnwh2JMYYw
4,IP9F21bDXG-X8QGsEzl33Q
3,cdKClNVX1vS2tSkbEr-0AA
3,8RkUQC5pdl6inSEe9dcO3w
3,g6L86oA1UcxyiEQOEmtsqg
1,f0PKiM3cqFDtQwz0BD6-Jg
3,EG9zmbAkLQJqDcZbxr1BPQ
5,W0TNsucMpMTfzWZjbMIizw
4,vxOPIdtFESTiAkE16-7IZg
1,5BpQZR7XRb6k2IClYIWuXw
1,ge7Uc4pIw9gVToDJ0gnfwg
3,-1MzE5GJPKRLfcuj1bly4Q
1,CmRn0BJvROzzdCykZDLHmg
5,bQirv6h0wMxDIPqMUWN4qw
3,2qNbB_wV4tajQyYRUqaNdg
4,75jNxl_4t6hfBtbXPr-OfQ
5,C_ciZ1TbOHELEND0VaXDzA
1,W7taZaLBI6HwVb4zwteW0A
1,l5vMoIwQoyzR4LCpv1p0yg
1,iaod649wwmF_dJBIBacBCg
5,1BQeS2iZL99nFzsH7aZTiA
3,9We4OuGRXXqsTA8mJg0hPw
3,wiuqE-S9Ekam2k33MX3Qbw
5,6QW4JcY0ZShXbgE3pXJk8A
5,GvUqZK0c0kMuyxbJ-qg0dw
1,jjpRP-H5U5WC4vrGtb4LBg
3,nedt_Xxs95zOP0ZXzSMx3A
5,YvY2PHGuej8oQfkhNZShxQ
1,FHEgR4yfgIHAQLECHvB61Q
3,sNgiF0h5DF_esMYeElZCEQ
3,OA0yUCeUGrdRN5lW7AUswQ
3,OJ2VuRJhYLp1zANf_C3oSw
3,p5pLf8DSxZbZVD2NRp1JOg
2,iIF1OduxWS3BCYsPFT2WbA
1,Slkdwv12Tl2CwNZRIplawA
3,15P4MMfdcvKFqraEYYV8kA
1,UDLNhDKEgyY2DQdVzRzdrg
3,pKVx_NhKN8Ky9pS2da3r9g
4,-f9ofbvk6HYtioJakPX_Cw
5,TjZIYShdHgoldSRkByFdpQ
1,q5LB40QRTREngGhX5mGAMQ
4,KSgXBZ7qnjZPDMzft8tAvQ
3,OQQIrk5soEnRM1R4T1YVvg
2,EooTwvK8vu-ok9uwENQvrw
5,kUU2MOAlI8qjkt_7fs3v1A
2,8bnFTCaKiXEklx_DuZLuVQ
5,oXDoto8RXqbsY7mJGDMq4w
1,CY2hugqnlU_7GBUWF6XaIA
3,R2fU30PC1r6Fxoqzp9x76g
2,COSZqaruA4uS4rnbkSOVXw
5,axFdsrRNeDCppCQ7kKWBXg
1,XBnkTlfc3lKy1oiNrd3H_A
1,1b6dTxvBMXXwJLTqNDZsXA
5,feNHJMkpqsYjgc55_53AxA
2,y654LqpSWvooiUeu9QBCAA
1,sr7AQyTItWqT2PdwUhYGoA
4,WgagxaZDMqsY-Cqs5cUuTw
1,zzoLqVbXiOMB06xf4DMVKw
3,ED9ONbk4t51KKvg-WXTw7w
5,KVDoL1A0uhJVDZ91v4phOA
3,8RqrLem0uRcPnHgq-BDh1Q
5,jZDL2In70_fkC05gEfHJXw
1,_--7fJW9gxXMB3oefW-Q8A
4,gYaUZwHIzPpJ6zvMGcx7LA
2,verhxVOyrmt84UiaK_XreQ
4,_gdNl4uIWPgoXYMiPpCOXg
1,q2i_5nIbsHdxbSK9R4rpqw
5,M-0zSqlDmSxvVNVjZVrUBw
4,97WilrTg9OXTAOjpZG5Dvg
1,TnXvn9Kn04ox1Zn54mRSzA
1,KzAOraKo_18q0Gst2R4yeQ
5,tfHG4Oho8thN3PeBgfkfYQ
3,qM7JBcEHvli1Sf63t--_ow
3,LFkk5YIqjOed4cur6JN5_w
4,GTKPd4pNfpTZhzwrJ89CXA
1,kjv1-x-E78Lqm-KbhoBfvg
3,OYRdt3b_s04t2j-FcEI09A
4,vQm6EoJqWNUNJ756Ed33qw
4,xhqvnWmqMKMLal4Wsgf3Fg
1,yVUNu5JVc_ci-TJT56vadw
4,l_zVF_PImRitwKGeZ4uCyg
4,yBnYPbDJqbzl4n1mnbitTw
3,OX2CT5RJJBl7eIOw5tBZ7w
4,szSRnizBYy2qFwkAf7Zx0Q
1,f6gNnOiOMg8dPDFtYmrKbA
4,bKOJTXqq6uPMLsWkqQpXvA
1,qaNIYM5EJrlvVvtPhX7AVA
1,_eC25XPgjbR7Y3Tumxap9w
1,UC8m9DSNFebkpECmvxz5fg
1,UGXpiXNBah_MAtKuBhM2qg
4,JOL5VvFG_5X3CeT0Zi3h9w
5,zbfqkyAnLPdcQ_ivrSOt4w
3,53KS_Ro6WJ95J7cXYroDJQ
1,jQUlGktidajN0kpNykk1nA
2,hSw9DZYtaqcsdttish-n8w
2,2K2Z6ULHHKGQBPdUyxC07g
2,6gTAPkOYMDNaCIjTFIVMBg
1,rql_v5bsFh5iAevOYs-2Ow
5,1_phe1DNNDyvXbdbRSGpeQ
5,daJuAF80B7kx5e2qAbBz3g
1,enoMz3yNYSWFNT2OHJIiLg
1,vj-R52xb-rpwubiYFn_uUA
3,yaOb-IgyMipgDSa1r0wmHw
1,CrG63pmL6n1vJJDSfdJy9w
1,_N69ZKFupB4k8VlGfpS9NA
1,369z2SyHUgaHwTia7PN1Qw
2,U5KhuSiJ8Wa9l6v-IbsKRA
5,E13_O6ZbQu0HN5At4oMxwg
1,JkDTXvImiVqc4ae6c0MnTA
1,870iko7DSEAbLw_nkI42Qg
1,bk3L-62oZN58G4h2SKkN8A
1,-UI4PNm-Z3RGAzKNBRCGIQ
4,CTo5qy3UzYUXIKO_2teEtg
3,V0Q5IbIV6PEgrpYxi0tAHA
3,6WhxrWJDTRbb7oHsuS1X2w
1,FTx_adHS1SPmzZwtvxfgUw
5,MUKwTs048th7wNPIYXlh4Q
1,ahJzwTgigejCj5MtuiAp-w
1,H-seu35OlhS3m7GuXVRBBw
3,F2_z3B4D0xHUuxnSUVvh2Q
5,v31PMfCVtyqEweUfvq1tLQ
4,cUyiF8L_x2ttXldvJEudRw
1,57zqgIQk_td9W9O-GZ6vNg
1,qPgTqaUtPBd2lnvjqu9Ujg
5,sXE-tx9nf42Dt2tYKA1jyw
4,_JclDJl9eoZxNPwzl0gR2g
5,hyre8AdAVPFeVTeYnE9V2Q
1,8PO9jowcjP92LSXntF7F7A
1,chXXDGuHmODklqCE6VBpAA
1,qhXO_bPkZxrBYOHV2-MERA
3,k9hWsCMIhTn8ss_Mz_rcoQ
1,27dRC2XYgMd1NU0BWJ9pOg
1,th1HHFCeYQQw4KjXxTU-3g
2,mb_QNETSCdjflitzDCQDxA
5,pMyiyBaE_7bTSj_rLBfssw
5,jjwQKJNZ04IvRz8DZRjI0Q
5,QPAAtQNq9QXPeLeWEgOqow
1,ekhuOz0qdHFiIWT0YCn-TQ
2,CgIpzN27yRctFEj_PqPDXg
1,wjAAnIkCejTPbeoZ61Pgsg
1,Te7XuTW0-n99jxDDCpYSGg
1,Y6wVv9Z_FHd5i5SzZmZDeg
5,8NsplcqxKWA2wQ14I-PwGA
2,bSVkGtURaqwPtVZhWETd6A
5,K3uS91b8xg6D8_aPrKN1vg
3,aT0r0EhvpuAJS5OIbLKjSw
4,luugHEuQ4NJgUFdWTsX1cw
3,IP7gDuQg0YgzHRBEb7080Q
4,X429lzW1hsLBqBoOmFpZqQ
2,niXT7o9AcG18zC7KlaAEEA
1,RcQzwnEP5ZSlOVPinBdn4g
4,KfIPO4Z4ahWDvrI5IWKN2w
1,5taiAwYS4efYHfmsjbGPQA
3,L9juWtqEDQobKP-iTNs1JQ
1,imTKtmxIl54MLIXkDyLk_g
1,vlcCF26JtEsWorXFeRHc1A
1,1DOZTasutDQFdbXRp8ga3Q
1,2ubMNUtVKv95hawTskyzLQ
1,OLSNptUMRC1xfDaUpiOLBQ
4,5bR2hFjmVW7T3RruuKr8og
5,iK01_45IHZjBo5S1jqRmaw
3,2bqUEHx90rnNWDVAlVYjKw
5,d8gu-y1jRxKFcIWPoz1iFQ
1,ZUlSKaDcRAZIBdfmsbJU1g
5,WtsSfJneJl6ZHFkqmkmyHw
5,_g04K8i9AoKwKKI9OuWUvg
2,YYriFdTk5DCFOrKbxRApyw
1,sRFSL9C6JAYljGbj7p_wyg
3,YmA4Ngsu_KJLSUPvof6qvA
4,bFKhoooXfzxbdZqn65Aa0A
1,HN-xzdA0w45xAkZ6pKu4VA
3,gyx3zPbktTvTKJ_D0FjVGQ
4,c8e7XGgTgQ6XkCwX70AK9w
1,Xio3HatW4VUvxFbIapNQ_A
1,H5uX1GDDyThQkhnSdCrDGA
1,Db-YGbGulXGwOy281UMGkw
3,8uakWvIEDPXwP6s-7qHipA
4,tQV6GirvH1dYjFsGR50xaA
4,VX8hQgX-IXt_x0UJotqvBw
2,zDx3aI9QDtNzMLGKVRFdQA
5,Azhndf8J3G3FhhfJ_ITE3w
4,Pqz8MaCbSq75TZjLU6czCg
1,ygJV1vr05txe1obigX6WTQ
4,HKdqL3Q9R89IYQs6hfS33Q
1,llyUAHmR2SsG5skoN4hreg
5,ruPEmlIypDB81rx4Effvow
5,qg5rDxmcvhpOu3FnOh3DBQ
2,9biybFhgRfLRLtY0p9neOA
5,ZtcQrG3xj8qligsxDfJNEg
3,19JGYFcF2PIMlXEIh4mHAw
4,UqtH4J9yV74GdP3nGLsu3Q
3,3QcJTg6trpUYu_YQdq7TmQ
1,E50si4fKk1F6cG6rMxqqqQ
5,sqoMHTLWHSNuZtow7mgFTg
4,sko6oyYNcU07JcHWJd_w6Q
3,PvrNoXq2UJLfn_BSgiGzbA
4,OYCEwdggfN81Nwd1fl9zWQ
5,RP55ZYFtR82HwIj5HLplGA
5,iPlK3byzWpLNxgyYkRn0HQ
5,kJypY9v8EF1a8HAfqH5rzQ
1,WLmDKm2nM1UXo10f0y4zpw
1,LrsN3evC4UtaXx7RScqVUw
5,ISykURqMfKFGZ01iZcs1LQ
1,ddeIuQgu6iUsj2Dv4A0ymA
4,yXo78vgNiRdeUZ0cVbHspw
2,q91Smos0Rwy8SWi20gEqAQ
1,okOVcFZUGLoESR1IezWCJA
1,c9bmdfctRhRjR7GNdFEO6A
5,HiHtSfsOq_rHc3h6XiJxPQ
1,nByAeEziH3S7YD2_LRU4BA
4,KPdDs_6cSlc8jXDJ7dUdmQ
3,6Lp-8Di6JLYjIMcYkqE0Mw
4,jDB3zcPyHOueDlwZa0udMg
3,g5PIrG_yTOlhGp0kr1iR8g
1,p-skseCPo0JxBREG4MJgOQ
3,Tf794IDWaibgPu-tnOeYZg
5,L_Zl9vCA9qC3BRJwAWFPjA
1,wsXqWLokuBVaz2-nlqaOrw
5,UtUEQNtaQ-Ej01yzHNLy5w
2,ofWSVKIiTnlXsYvr1eZgwA
5,SsnOgm-aQy9KczvyDOE9oA
5,iNjs9GWKG2J0cqQGdmVt5Q
1,TVC52sZpXpEILvnARvjM6A
4,G2lzJ-TWQ56_YOGeK3kYfA
3,aPnfzWsqr-0I2QUJwNGRXg
1,Igwg2Yp-tD5jftflu9M7tA
5,6CEXD_cZzi3Xg-WV0tTYOg
1,cVrrDiWSP49Ezb9YkYMT8A
5,rjfhWdmSXS5u07XotXoJXQ
3,IbBZEMTKL3OXlK-ld-TW2Q
2,QbzMhEiJe-Ns65NGj6r8-Q
1,AfVB6NCtjYca3i6BertMoA
4,mLgC_ngnpzMy2zJMlwlx7w
5,FCDRm7VxGCIOwf_ilVP2AQ
1,xx6RSYwMC0QUTuxWo_M7jA
1,9APD0TxcnjnE4jZayxTXKg
5,oSTqO0jye-lzqUltJ43nqg
2,d4Z7hH1QEGfngCXdvayFQg
3,Rz4QBvAM0KM7fiX_D3ffgA
3,SS16_uj5CURDmhwEUKXEfQ
4,3RGHU7cBhsNUD0xWYOkBZw
1,FsUx8Tcti4CN89WB3Kfrnw
5,p4PyrGY9SLBQKqCU2QWMqQ
1,7vVB7m7rY-xYFQAVdUmqgg
3,Aiiqpsf9leL459WHMKA6GQ
1,8PttDj7u3VJxcBxPXLzmlQ
5,2f5TAqihpB3UMayAstID_A
5,Ahm0F1ZaSNysSs-1QfFsDw
3,QJ7Gbfp6S9MfKo5VZwJBkw
1,aRt0bDuL3x2hQvqtpf0soQ
1,XY7XKN2gWheDeNF6QTYrSw
1,MrHiUVHmqmEqke6PYuyAjA
5,DpqFEqVQNuctryYD7WAt2g
1,TtS6VNTtU8M-03pmv_y91w
4,xR_Ro9WSnaZfovZRCpyL6g
3,tME8s4yoYidbB7eMYS6xpQ
4,WMQlk1mNfg2WskC-8hwJkw
1,VRRExovI175oTFqhq7HHIQ
1,oRaXO719pN8XJxE6t7QFug
4,xcJsTbrprS0zFr3f0uPTvA
5,giA6Hn5WB6Nhm9zMS3JD-Q
1,1tIeCqW744BflRG2DCba5A
1,I3-wzc7Xnb6RgcKncIlMDg
4,VccS4niaCOppY2IOCibhqw
1,A_yYi4WSI9lC0I8FcBRg1A
1,bTQ1UPqZQUgeXlWugsf66Q
4,tzFGzNJHC0aNk053FtyJgQ
5,z1zCNFg9Vc5ir3ubhJq8gQ
5,USy_kdlkLcd50xyXy0oI8Q
4,AthHGijYqUdHQ6F8vXg4rA
3,amu-lUs9J-4z0f0diRK_aA
3,1UrnWuOcLPd67ct2zRMplA
3,2Re9-Gj0DGkCkbjTg6gthQ
1,A20_oVuhBwYERmIOM2Tw1g
1,DB2yl0-dtDmsFGkQGzY18w
5,W4PvYTFRj1UW_CNprQ5vJQ
4,9rE0O62gZ1roptti2ii1EQ
5,ZuKtWhg6tG100kIevNhf2Q
3,sUUSIhTHDAjNNbZsOmYauA
5,LorXg3lyRM9bDBwBP_In9g
2,6jVKRE3DqEqAOVJlchw3ow
1,SDvBBtimqEMkHy54LO06KQ
5,BTuBleSGeAK8VQljE7nOzw
1,sG5XZz3T1jow3IF22IpAlQ
5,BC2Qyz8Y_VDUzsMLcCpCbQ
1,T8fIm2RN3hCLh1iaTqZe7g
1,r-PdR8GMrN29lse8zroebw
4,hATzsahuhtpd2RBHd9da_g
4,s0g8UYkRMtzoPqtaMmyybw
5,8er8qK6CzCOvDkzzmG8Hzg
1,jFrPIIrVDFBAqV1YesZsuw
1,0ylpxKXmhF7vzsDj6iGnJg
1,oFFnqjgTnGJutklzZhUKbQ
2,souq_JfD21fjEkSduSXr4Q
1,8r_XKv1N8mBbR4yW7Ejw1w
1,1rVepHZxNQlYYYij5bzTvw
1,d-uW42cd-MwuwqyygXankw
3,N-ORv19owtSeAaWsuQEneg
5,zGAvrElaD6VX0heJuWvGTQ
5,f3qmrfIDtvlUcXskSEH31g
1,xZziFHAL4AuBs3P7yfiqlg
4,JsUUP4TY1ZoXRta_erpZzg
5,C1WNdI69PIBvqlMigwkaZw
4,Dr7WodeX_G7WZR1X83q5uw
4,9aBdJJyIhPBc2FY4hNrjtw
1,0r6braisg7Bqck4gve-q0g
5,xJWD9HmuU3V_67-L7-rWpw
5,gaRT7S86kjp33QXJPcTtgA
3,0X2WBNbT1j2t5PAnZmFbgw
5,oVglWLh3qC0xB7cKi0Eelw
4,0z4gmuUaywh4u0vv3LqPZQ
3,avJee8_AT6ayfj9Rhp2jwA
1,KrnS9s7iLRCEi294Mq-QIA
1,Yv0aRnEGfK_-4CylF7Yp3A
4,rChCErD4wG_pw_Nll_2-OQ
5,T4kcx6yx2HtN96is8m9xxg
1,ObemwYJe_DPX2q7uS0jpCg
5,BIYidztMDB_IG4TLUrXdWA
3,z7cyPB02hgfH6jxMf4zYqw
5,yeLprf9Eowe6OXtbA-tucg
1,7KJRw8ewdTgi0_w6JU_w4g
3,_JgHzEX9NMheqFFb9nrzhw
4,SweAoDG62_acJTY8sQjDGg
1,WecQvg8VNFpMSXrcMYMHmw
3,9Q_hQOhxj-Y4UAfzAfmtFA
5,oBpnAr6imrMBzzmBNulQMw
5,ngrgrkuWi-P1lCXm6O-Q5A
1,-qB2Kn-lUnYWzGvj7NkTbA
4,v4bKen943SVgi9J56ZM5LA
3,B3C1ycmkF-Dbndzb5jYHPQ
5,0dpSzWs3C1b-hlz8gNLqxA
4,qv7rCKmAaEnhTv7Tr3OP7Q
4,mg6kkYVZ9lvqRbMwUk4iqQ
4,FUyERlmm2KetEvhXTOf0Jw
1,2ymYq9plLuK9Ed9orCi0gg
3,wAfJx5-IRmfgr3F8ouxxDw
2,wQ5whK7Pr42iRsX9IIH7lw
1,wO8PY1vTjHtnBoLg4K43WA
5,lOQPH2H1l4Qcl-DxBhomuw
1,XvK-rHjCD5FZpunad_dhOw
2,29UsesCYKClNLTNyFlPK3g
4,o59m4qmx31OdH3r3z5uJcg
3,XomJ7X8LrJ2vJAv7aPyJZg
3,lIlDhu7un4ns9ZIpXPlOmw
3,gf8eMfmYUEuXiV0V0gygfQ
1,l3PMiozYrW56MyEQ8QGZdg
2,QfsZ2Xsi0H2FGk-HnCiJ3w
1,Es9o1dN_ZSW0DkLMu93MnQ
1,Aqm-imQ5qE5cOvnX1mLdyQ
3,3j6Gs9vteym4b3GLotp5FQ
4,1tLfzEJJhfgDXYuBXBtg0g
3,_lzxLqkj-qverCgPtDBWLQ
1,HgJgCB-RDZ9rBU-RKPqUwg
4,hWMtdXBljiaT3T6qFAuo4w
1,OZc9vCsebVqj2StF-dNeTA
5,LzH9RBo3V_i1SaXOHDdjNA
1,5NC_Y4AFtUrwUlnc66sTAg
5,P8903NmU9aymCCJig0UubQ
5,3cFr8Etp5CFTMmne7SFiJQ
1,XEfMsXJ8IvJ7FjQ_xMbdAQ
5,edOnCz1Ie59iLiisRoXesw
1,xE1T2MXF9HKiGJLBA5NVNg
2,3nFzbLazruvabcesHDL_vw
1,KATkeOcl4FD6xsVctfuPiQ
3,zZycIa0e6-SfpKHPXt4SbA
3,drgMLc5ScC1fq0kWOjih7g
5,WjJtQEyICdN4WTFgwdhzRA
3,4Wb4WO-TMXP_9pbd4bC0Dw
5,xvKctQTAIjGclM7EcEm5Gg
2,a6akcy6fpbpPkVbqjIHvTw
1,FhEXkOI10cqg1sBDv3eqdw
3,DMNlXisAIRx-vZOQsUXBYw
4,BXXKQgghLJWzH19kDgEzSA
1,C-BZapPShNWNn_fDv_b7nQ
4,ouBZx2TftyeAPa3JRIiZbA
4,rsP4zh-IOVKkhFgB_gf3Fw
4,V1fu5nIuDRjfgb9jRA_YHw
5,uJUXJbEOsQ0roz5XliXOdA
5,tnk14VgXGi2m_I099Vua5Q
3,ci6A3bc17Q9BhA1QSCsUbQ
5,i2ViE5-64zEqJcMkaP-Rcw
2,BE9_FN73zm_53IuJQsnqUQ
1,P8Uq-QZzpJ87gEr5XMx0ew
5,oPbx8qRkpZs4nnuNvsAfRQ
4,8zAsJobFyVsDgOOutAY2wg
5,Ej424rIE7Zsc8pvA7D7fCQ
4,uOZdYaEey9bDkSf0YkGHPg
1,Xd-JTZo1YZXkb6fzTXvTpw
4,ORZM-UP_lUUBu8lhNI-2Zw
3,F_O0BIbXxTFzsa2W5p2ndg
4,vPt3G_-lGTyvQmUfuKnypw
5,t06ACWkCrIEjxTlBXr-2aQ
1,fZw6oyjD7H8wEJ6CjrTDWg
5,HbRzvYDk-mW1KkbsRORlSg
1,iX7PgW6gGHr4UCY_f_GsMg
1,nPyEIS5O9vv6u1_Ip_CwxA
1,8h9lUjbELNIS9A9XTL9M3Q
1,9z2CuKMSpSDlu5g7yy_HLA
1,tuUdO3OPoSKMlMwkB0NhNA
5,S_4yR6aZWn1o_RZO4jwqmA
